# id seg1 seg2 log10Jsquare_ave log10Jsquare_std J_Sti
4861 331 986 -3.81812e+00 3.26831e-01 4.796847936e-09
4862 332 333 -5.57014e+00 3.86827e-01 2.499199620e-12
4863 332 362 -8.67516e+00 1.30802e+00 9.866550908e-19
4864 332 578 -6.50267e+00 4.49919e-01 5.968821149e-16
4865 332 620 -7.72575e+00 1.14095e+00 5.802187087e-15
4866 332 644 -6.64604e+00 3.28939e-01 7.328412285e-16
4867 332 654 -5.64189e+00 7.11930e-01 4.413912673e-13
4868 332 714 -5.34052e+00 5.45467e-01 3.057831258e-16
4869 332 742 -5.31884e+00 3.35523e-01 8.726849973e-13
4870 332 785 -6.43204e+00 7.17899e-01 1.927810400e-15
4871 332 941 -4.61590e+00 1.85978e+00 1.819211250e-11
4872 332 961 -5.31385e+00 1.28808e-01 6.549029045e-14
4873 332 975 -7.98803e+00 8.07158e-01 7.569719768e-16
4874 333 390 -5.46162e+00 2.29608e-01 9.562867548e-09
4875 333 428 -6.06543e+00 2.87654e-01 6.044880772e-13
4876 333 507 -7.89221e+00 1.78924e-01 1.092433652e-18
4877 333 756 -6.17712e+00 7.57003e-01 1.197316011e-09
4878 333 772 -5.17701e+00 5.73502e-01 4.275506349e-08
4879 333 785 -7.53758e+00 1.08250e+00 5.543294465e-10
4880 333 835 -8.44025e+00 3.09419e-01 2.115212865e-17
4881 333 941 -6.35791e+00 1.19571e+00 3.643534352e-12
4882 333 961 -4.98828e+00 2.27310e-01 1.163404941e-09
4883 333 963 -5.32379e+00 3.07700e-01 2.278795610e-09
4884 333 975 -6.99735e+00 1.89702e+00 2.857196506e-09
4885 334 424 -6.01994e+00 5.53864e-01 1.160521485e-13
4886 334 650 -3.45166e+00 1.19187e-01 1.515587766e-09
4887 334 669 -7.91120e+00 3.07678e-01 2.524533044e-17
4888 334 684 -9.16949e+00 2.89635e-01 5.227813280e-17
4889 334 707 -8.10463e+00 9.53286e-02 6.368936156e-16
4890 334 773 -5.69119e+00 1.96003e-01 1.245911684e-13
4891 334 805 -4.99101e+00 3.49457e-01 3.511433242e-12
4892 334 823 -4.07063e+00 2.99283e-01 3.229018553e-08
4893 334 951 -9.24666e+00 3.06610e-01 2.960181832e-17
4894 334 957 -4.19931e+00 4.66429e-01 6.836683415e-09
4895 334 986 -5.75111e+00 1.27413e+00 9.560944464e-09
4896 335 388 -8.07080e+00 7.41159e-01 1.353283041e-16
4897 335 521 -1.01348e+01 6.25185e-01 5.086800464e-18
4898 335 540 -3.28884e+00 2.53591e-01 4.257760992e-07
4899 335 541 -5.48190e+00 8.69481e-02 2.960650327e-09
4900 335 549 -5.72094e+00 3.11304e-01 1.029265907e-10
4901 335 568 -5.84107e+00 6.92376e-01 2.118169337e-12
4902 335 623 -9.42789e+00 1.01747e+00 0.000000000e+00
4903 335 686 -5.59926e+00 2.31130e-01 0.000000000e+00
4904 335 743 -6.68862e+00 8.49356e-01 1.100477482e-06
4905 335 799 -4.16795e+00 1.47507e-01 9.049947834e-06
4906 335 830 -4.04900e+00 1.53343e-01 6.188518489e-08
4907 335 840 -8.12137e+00 6.46375e-01 1.367005952e-14
4908 335 867 -7.41845e+00 1.36618e-01 6.317535030e-16
4909 335 978 -6.64466e+00 3.97174e-01 3.774670544e-11
4910 335 994 -5.87100e+00 8.61436e-01 2.255400794e-08
4911 336 360 -8.52027e+00 4.08605e-01 7.026703070e-19
4912 336 446 -7.86809e+00 7.86861e-01 4.002465903e-14
4913 336 462 -5.16172e+00 1.90869e-01 3.741508506e-08
4914 336 496 -3.40370e+00 2.73422e-01 2.969425667e-09
4915 336 572 -4.72608e+00 3.27099e-01 6.936378552e-10
4916 336 725 -1.11928e+01 6.28338e-01 3.391994616e-19
4917 336 903 -7.13617e+00 1.09258e+00 8.233988824e-15
4918 336 942 -7.51656e+00 2.58532e+00 6.097442421e-12
4919 336 987 -4.33518e+00 1.26340e-01 7.322033227e-09
4920 337 344 -8.76561e+00 1.14358e+00 1.769526268e-14
4921 337 361 -7.35198e+00 5.85830e-01 4.756009256e-15
4922 337 472 -8.63041e+00 1.04877e+00 5.810435393e-16
4923 337 484 -7.17390e+00 7.41241e-01 1.466243075e-12
4924 337 522 -6.96558e+00 7.80102e-01 4.286852623e-09
4925 337 678 -5.59656e+00 2.41637e-01 5.366458696e-10
4926 337 819 -3.36438e+00 9.29061e-01 4.144687377e-07
4927 337 900 -6.59654e+00 7.42498e-01 1.701950074e-11
4928 337 907 -4.95279e+00 6.84941e-01 1.428132574e-07
4929 337 914 -5.06560e+00 7.07320e-01 2.854681679e-07
4930 337 971 -4.64453e+00 4.97262e-01 5.169421512e-09
4931 338 378 -5.47121e+00 4.85465e-01 0.000000000e+00
4932 338 470 -9.30504e+00 6.62260e-01 0.000000000e+00
4933 338 591 -6.55020e+00 9.99935e-01 0.000000000e+00
4934 338 705 -5.94941e+00 1.75669e+00 3.051761171e-11
4935 338 736 -5.82100e+00 1.23990e-01 0.000000000e+00
4936 338 762 -6.47961e+00 1.06698e+00 1.726988130e-15
4937 338 798 -7.63368e+00 1.24309e-01 0.000000000e+00
4938 338 833 -7.82284e+00 4.89448e-01 2.256967460e-17
4939 338 837 -8.63112e+00 1.49466e-01 8.071746982e-19
4940 338 929 -5.28702e+00 7.54538e-01 0.000000000e+00
4941 338 960 -5.29952e+00 5.80633e-01 1.766116997e-13
4942 339 341 -6.54455e+00 6.75029e-01 5.972203814e-14
4943 339 453 -5.73070e+00 2.71003e-01 2.441152673e-12
4944 339 467 -6.74381e+00 4.37168e-01 1.073043454e-11
4945 339 513 -7.46727e+00 1.46370e+00 1.031369535e-09
4946 339 631 -4.91186e+00 1.20264e+00 4.743565594e-11
4947 339 657 -4.37348e+00 3.18499e-01 1.705256153e-09
4948 339 662 -1.12093e+01 5.77747e-01 1.021513508e-18
4949 339 676 -6.74767e+00 3.31951e-01 5.893848033e-12
4950 339 699 -8.53080e+00 7.64899e-01 6.245437291e-16
4951 339 786 -4.10868e+00 3.10772e-01 1.655589929e-09
4952 339 793 -8.61570e+00 3.98394e-01 1.980212180e-17
4953 339 995 -4.49929e+00 3.25508e-01 2.113483151e-09
4954 340 413 -9.86331e+00 3.97670e-01 3.344387204e-18
4955 340 416 -9.54161e+00 5.69747e-01 2.742142233e-17
4956 340 512 -1.13526e+01 1.83447e+00 3.046032972e-13
4957 340 566 -7.97670e+00 5.04124e-01 1.365207513e-14
4958 340 575 -1.01806e+01 4.07878e-01 5.963313225e-18
4959 340 584 -4.32489e+00 2.11826e-01 6.908759361e-10
4960 340 814 -6.23759e+00 1.43551e+00 1.387482569e-11
4961 340 829 -7.09898e+00 3.03977e-01 4.914109116e-16
4962 340 918 -5.65244e+00 5.59881e-01 4.795075362e-12
4963 340 993 -8.56103e+00 1.73750e+00 1.262027740e-15
4964 341 400 -6.30640e+00 4.98430e-01 1.042258357e-12
4965 341 447 -6.80872e+00 3.10012e-01 3.953982476e-14
4966 341 610 -7.81997e+00 3.06417e-01 1.160274979e-13
4967 341 630 -5.62695e+00 5.86017e-01 6.005090256e-11
4968 341 631 -6.62132e+00 5.98741e-01 4.205260541e-15
4969 341 639 -3.59066e+00 3.39208e-01 1.192008972e-09
4970 341 657 -4.46105e+00 9.48048e-01 4.550181109e-09
4971 341 699 -6.17010e+00 1.44749e+00 6.578781417e-11
4972 341 730 -8.30751e+00 3.77992e-01 2.709782149e-15
4973 341 747 -4.73295e+00 3.21975e-01 5.135311193e-14
4974 341 956 -7.22956e+00 1.27788e+00 1.016197778e-13
4975 342 348 -7.49368e+00 1.03873e+00 2.108032179e-11
4976 342 358 -7.22357e+00 7.35767e-01 4.041051130e-15
4977 342 438 -5.90251e+00 1.25002e-01 2.109069970e-16
4978 342 446 -9.32877e+00 1.60409e-01 1.707508655e-18
4979 342 473 -5.02480e+00 2.14004e-01 3.282223338e-15
4980 342 553 -5.83705e+00 4.22157e-01 1.352904375e-12
4981 342 629 -6.34191e+00 1.23295e+00 1.274345131e-13
4982 342 691 -4.29378e+00 4.45518e-01 5.081515082e-10
4983 342 701 -4.62645e+00 1.10269e-01 7.007805280e-15
4984 342 852 -9.13764e+00 1.26501e+00 6.480227622e-17
4985 342 933 -3.74395e+00 1.27176e-01 1.600589969e-09
4986 343 386 -5.25326e+00 1.40166e+00 3.319296257e-09
4987 343 436 -9.84343e+00 9.84164e-01 4.966942921e-17
4988 343 492 -4.69272e+00 3.95891e-01 7.768747290e-09
4989 343 516 -9.96451e+00 3.34469e-01 5.137842186e-18
4990 343 532 -5.17016e+00 3.00199e-01 5.114187437e-11
4991 343 561 -7.28416e+00 8.92439e-02 1.282164713e-13
4992 343 749 -3.76009e+00 5.01366e-01 3.849202146e-11
4993 343 755 -8.22595e+00 1.40591e+00 2.933458084e-10
4994 343 778 -4.90522e+00 1.62139e-01 2.023950068e-12
4995 343 828 -5.37442e+00 6.69770e-01 2.134030532e-08
4996 343 851 -8.13724e+00 7.39314e-01 7.490293436e-15
4997 343 925 -4.12189e+00 1.57004e-01 1.839157030e-10
4998 343 943 -5.10028e+00 4.11923e-01 3.268854131e-08
4999 344 408 -8.62653e+00 3.59050e-01 1.294339390e-14
5000 344 445 -3.72714e+00 2.17008e-01 4.246387089e-09
5001 344 472 -7.87783e+00 7.21210e-01 8.816749907e-13
5002 344 506 -6.53158e+00 9.43019e-01 9.650211156e-10
5003 344 577 -6.97648e+00 8.81068e-01 1.793636315e-14
5004 344 809 -8.52374e+00 9.26475e-01 7.377870998e-18
5005 344 819 -2.61193e+00 2.09761e-01 1.137592672e-08
5006 344 906 -3.37098e+00 1.43196e-01 1.019984826e-07
5007 344 914 -6.95915e+00 7.45015e-01 4.877202466e-09
5008 344 971 -5.27734e+00 9.32774e-01 7.316912309e-10
5009 345 370 -8.50552e+00 4.46955e-01 1.287288919e-12
5010 345 389 -7.54542e+00 3.75717e-01 9.396100716e-14
5011 345 436 -5.62604e+00 4.35462e-01 9.521060708e-11
5012 345 458 -3.00130e+00 2.83760e-01 9.311259140e-09
5013 345 474 -7.26031e+00 5.97405e-01 1.386879274e-10
5014 345 556 -9.98235e+00 1.31874e+00 4.419319521e-17
5015 345 673 -8.03866e+00 7.98843e-01 1.062986782e-13
5016 345 709 -7.16226e+00 1.51574e-01 3.625052764e-14
5017 345 743 -5.95174e+00 9.25561e-01 2.366435555e-09
5018 345 755 -6.21142e+00 3.18411e-01 6.217461131e-12
5019 345 764 -4.01860e+00 2.76357e-01 2.636507487e-07
5020 345 803 -6.47637e+00 2.22417e-01 1.580809441e-13
5021 345 855 -9.96213e+00 9.72786e-01 9.995292853e-17
5022 346 357 -7.70602e+00 6.16413e-01 8.445516260e-16
5023 346 372 -3.07089e+00 1.20205e-01 1.004209570e-06
5024 346 416 -7.10437e+00 5.60788e-01 4.348848546e-10
5025 346 426 -4.37465e+00 4.31239e-01 4.616712689e-06
5026 346 465 -6.48485e+00 4.95377e-01 2.337525433e-10
5027 346 488 -4.41251e+00 1.19186e+00 7.335552969e-05
5028 346 512 -4.24253e+00 1.35401e-01 9.243291769e-05
5029 346 547 -4.28444e+00 9.83616e-01 2.789402577e-05
5030 346 579 -6.34189e+00 1.33503e-01 3.087707462e-13
5031 346 585 -8.24571e+00 1.52508e-01 3.667954614e-12
5032 346 719 -3.36936e+00 7.78339e-02 3.931235194e-06
5033 346 770 -5.10094e+00 6.25408e-02 2.594949226e-06
5034 346 901 -7.42473e+00 3.28415e-01 1.008415341e-13
5035 346 988 -9.71224e+00 1.68993e-01 2.637681534e-19
5036 346 996 -9.21672e+00 4.07270e-01 1.997784614e-18
5037 347 423 -5.85747e+00 7.58393e-01 6.189261890e-10
5038 347 593 -3.34123e+00 2.39063e-01 3.423346820e-09
5039 347 597 -4.84921e+00 9.71055e-01 3.482503233e-10
5040 347 697 -3.79860e+00 3.21148e-01 7.942931571e-08
5041 347 711 -6.72098e+00 7.23648e-01 6.903453774e-09
5042 347 752 -6.59154e+00 3.78558e-01 4.844160940e-16
5043 347 812 -1.05505e+01 3.82620e-01 3.047046209e-18
5044 348 372 -7.98168e+00 4.08615e-01 1.245546712e-11
5045 348 437 -7.05470e+00 4.69165e-01 7.251848025e-15
5046 348 446 -7.23657e+00 9.53389e-01 8.733187282e-08
5047 348 502 -7.58352e+00 6.64559e-01 4.961276728e-15
5048 348 585 -7.59963e+00 4.44284e-01 2.778777639e-08
5049 348 590 -4.64692e+00 6.20451e-01 1.111313097e-07
5050 348 619 -8.90309e+00 5.16135e-01 2.394538140e-13
5051 348 691 -9.85120e+00 1.73460e-01 1.333211164e-14
5052 348 719 -7.88086e+00 3.51434e-01 1.222764128e-11
5053 348 777 -4.73576e+00 2.33281e-01 2.508720177e-07
5054 348 797 -4.66908e+00 9.99119e-01 1.326575063e-04
5055 348 843 -7.20612e+00 1.23266e+00 3.481405445e-07
5056 348 862 -4.66238e+00 4.40264e-01 1.341608094e-04
5057 348 933 -5.76778e+00 1.30171e-01 7.419147901e-11
5058 348 987 -8.14066e+00 3.43163e-01 1.768257063e-10
5059 348 988 -7.66323e+00 8.38631e-01 2.166547389e-07
5060 349 355 -3.01862e+00 6.43861e-02 7.744851650e-11
5061 349 383 -9.59213e+00 1.09322e-01 3.261858225e-18
5062 349 525 -4.25858e+00 1.73588e-01 1.417693310e-10
5063 349 564 -5.89386e+00 3.07167e-01 5.663491427e-12
5064 349 615 -5.69213e+00 2.18049e-01 8.597388287e-12
5065 349 737 -5.03683e+00 4.04819e-01 2.060107726e-10
5066 349 842 -5.07788e+00 6.28687e-01 1.521035155e-08
5067 349 890 -6.26798e+00 7.36700e-01 6.368347211e-16
5068 349 891 -8.63926e+00 7.91118e-01 3.487941350e-14
5069 349 966 -5.22344e+00 4.12290e-01 6.517161028e-11
5070 350 360 -5.59270e+00 7.12346e-01 1.534688829e-12
5071 350 390 -1.21744e+01 4.60273e-01 1.602191408e-18
5072 350 496 -4.43319e+00 3.34847e-01 6.516206352e-09
5073 350 507 -6.28772e+00 8.81282e-01 3.672509859e-12
5074 350 607 -5.78020e+00 4.12407e-01 9.006494459e-14
5075 350 635 -7.68862e+00 8.52913e-01 5.494023805e-14
5076 350 677 -3.33889e+00 1.41781e-01 5.457345406e-10
5077 350 744 -6.03480e+00 1.46816e+00 6.115384861e-10
5078 350 903 -5.57753e+00 1.29780e+00 6.569440959e-10
5079 350 945 -5.83326e+00 3.74372e-01 1.254759796e-11
5080 351 365 -4.92229e+00 2.13101e-01 1.712087547e-10
5081 351 397 -6.23330e+00 3.83895e-01 9.888556988e-10
5082 351 461 -5.20219e+00 2.23363e-01 3.220493785e-09
5083 351 570 -7.75708e+00 1.52802e+00 2.215230523e-09
5084 351 683 -5.55072e+00 1.97804e-01 1.787009039e-10
5085 351 722 -4.18607e+00 5.67887e-01 6.953068100e-06
5086 351 726 -7.56483e+00 1.20532e-01 1.803601578e-15
5087 351 760 -1.08209e+01 1.52930e-01 6.995949366e-19
5088 351 774 -6.94359e+00 3.90421e-01 2.003327664e-12
5089 351 977 -4.40147e+00 1.78171e-01 5.457109523e-08
5090 352 380 -8.01068e+00 3.55233e-01 1.140693341e-16
5091 352 463 -9.57266e+00 1.04506e+00 4.518462408e-19
5092 352 487 -9.75771e+00 1.40439e+00 0.000000000e+00
5093 352 495 -5.30792e+00 2.45327e-01 0.000000000e+00
5094 352 591 -7.20061e+00 2.86520e-01 9.783501688e-13
5095 352 602 -6.60640e+00 9.41418e-01 0.000000000e+00
5096 352 717 -6.18346e+00 9.04161e-01 6.614638044e-15
5097 352 801 -7.36493e+00 2.70968e-01 8.771134193e-15
5098 352 836 -6.43551e+00 1.02923e+00 2.594757636e-10
5099 352 930 -3.23673e+00 6.86474e-02 1.039035556e-12
5100 352 944 -5.73736e+00 9.26624e-02 5.087437350e-13
5101 352 952 -6.74972e+00 1.60073e-01 0.000000000e+00
5102 353 393 -2.80266e+00 4.16296e-01 3.321654583e-09
5103 353 407 -2.71182e+00 3.39286e-02 3.978815054e-12
5104 353 588 -1.03407e+01 1.24418e+00 4.143260593e-18
5105 353 679 -5.55897e+00 3.60836e-01 9.528474713e-12
5106 353 761 -6.34498e+00 6.43766e-01 6.848322845e-11
5107 353 848 -5.56896e+00 1.05339e+00 1.883017082e-09
5108 353 850 -7.60481e+00 7.87436e-01 1.548709688e-17
5109 353 854 -4.61798e+00 2.14507e-01 4.079258616e-10
5110 353 969 -4.71543e+00 4.65637e-01 3.571537962e-13
5111 354 384 -9.73120e+00 9.53532e-01 0.000000000e+00
5112 354 474 -9.41620e+00 8.30485e-01 1.344752386e-14
5113 354 475 -4.48893e+00 3.00806e-01 0.000000000e+00
5114 354 501 -6.69188e+00 1.22265e+00 5.608997621e-16
5115 354 518 -7.14673e+00 2.38119e-01 6.679411362e-17
5116 354 521 -4.86385e+00 7.67012e-01 1.679715293e-11
5117 354 605 -6.85798e+00 9.43696e-01 3.114394237e-10
5118 354 652 -6.28131e+00 5.34135e-01 0.000000000e+00
5119 354 727 -7.55999e+00 1.07001e+00 0.000000000e+00
5120 354 828 -7.74498e+00 1.07514e+00 7.747798000e-16
5121 354 874 -1.05040e+01 5.57158e-01 0.000000000e+00
5122 354 902 -4.91592e+00 2.54468e-01 0.000000000e+00
5123 355 378 -7.95385e+00 5.37639e-01 0.000000000e+00
5124 355 383 -8.03043e+00 9.39339e-01 1.720528822e-18
5125 355 390 -6.80385e+00 6.24644e-01 1.084407773e-15
5126 355 400 -6.23857e+00 2.27933e-01 5.106905712e-15
5127 355 428 -1.06979e+01 1.23242e+00 1.124069496e-18
5128 355 447 -7.36413e+00 3.93139e-01 1.881621706e-16
5129 355 452 -8.68858e+00 4.06737e-01 5.323600154e-18
5130 355 525 -6.43374e+00 5.10467e-01 3.826862786e-15
5131 355 533 -8.02906e+00 1.59317e+00 6.381176176e-14
5132 355 564 -6.55591e+00 1.92830e-01 3.412100389e-16
5133 355 737 -6.66013e+00 5.54375e-01 1.091021498e-15
5134 355 758 -5.58325e+00 3.94267e-01 1.278572199e-11
5135 355 842 -1.03305e+01 7.87414e-01 8.325687219e-19
5136 355 884 -7.11672e+00 4.12490e-01 9.987806008e-15
5137 355 890 -7.44338e+00 2.78471e-01 1.529739917e-19
5138 355 891 -7.16048e+00 1.25034e+00 1.472489302e-13
5139 356 465 -3.73402e+00 3.55311e-01 1.724139745e-08
5140 356 509 -7.15418e+00 2.86873e-01 1.019816946e-10
5141 356 517 -5.08092e+00 1.63731e-01 4.212845549e-10
5142 356 534 -5.63577e+00 2.45658e-01 1.037023050e-09
5143 356 547 -7.96246e+00 7.62350e-01 3.927499036e-11
5144 356 560 -8.09009e+00 5.91192e-01 1.283160769e-13
5145 356 579 -4.67202e+00 6.61053e-01 2.946503500e-05
5146 356 619 -3.59337e+00 4.20983e-02 5.080266940e-08
5147 356 632 -5.01646e+00 1.58065e+00 2.181757639e-05
5148 356 673 -9.40130e+00 5.85126e-01 2.404867678e-17
5149 356 692 -5.82858e+00 2.47998e-01 2.236308011e-09
5150 356 712 -6.54312e+00 1.41819e-01 8.652128074e-12
5151 356 759 -7.77131e+00 6.10568e-01 3.858603592e-16
5152 356 875 -7.37294e+00 8.90646e-01 3.471612335e-09
5153 356 887 -9.66488e+00 9.07436e-01 5.052561701e-17
5154 357 426 -3.72953e+00 3.93333e-01 1.091434753e-08
5155 357 439 -5.16049e+00 2.08926e-01 4.274329782e-10
5156 357 479 -4.86962e+00 8.14762e-01 7.561466011e-12
5157 357 512 -1.03875e+01 5.62788e-01 1.471637723e-18
5158 357 514 -8.33209e+00 1.02966e+00 2.813692648e-15
5159 357 547 -6.98618e+00 9.68334e-01 6.394620002e-15
5160 357 560 -6.48062e+00 7.49414e-01 1.597647942e-14
5161 357 579 -7.16023e+00 9.64736e-01 8.638637299e-13
5162 357 616 -4.43390e+00 2.59653e-01 3.859376198e-10
5163 357 875 -7.84495e+00 3.52412e-01 3.888138680e-18
5164 357 996 -3.86642e+00 1.74848e-01 5.126482118e-11
5165 358 384 -6.70962e+00 1.81611e-01 1.653736464e-12
5166 358 442 -8.37379e+00 2.55742e-01 2.254323768e-16
5167 358 553 -5.52851e+00 3.69903e-01 1.070167909e-10
5168 358 623 -4.37906e+00 7.39470e-02 1.847283890e-08
5169 358 640 -7.96404e+00 4.97421e-01 1.240144927e-13
5170 358 670 -9.46107e+00 4.19097e-01 1.790916139e-18
5171 358 806 -7.42403e+00 1.13619e+00 7.010954062e-10
5172 358 864 -6.32931e+00 1.55048e-01 1.722999960e-15
5173 358 872 -8.23517e+00 1.45046e-01 2.217615138e-15
5174 358 876 -6.95661e+00 4.03477e-01 1.366387161e-13
5175 358 902 -5.82271e+00 2.52820e-01 0.000000000e+00
5176 358 984 -3.75785e+00 2.74563e-01 4.883122737e-07
5177 359 384 -7.50143e+00 7.98711e-01 0.000000000e+00
5178 359 433 -5.61564e+00 1.78365e-01 0.000000000e+00
5179 359 439 -5.23914e+00 8.72582e-02 6.255230874e-11
5180 359 442 -5.83807e+00 1.01581e+00 0.000000000e+00
5181 359 549 -5.50656e+00 4.94208e-01 1.411707115e-08
5182 359 568 -8.19473e+00 2.71577e-01 3.539414845e-15
5183 359 651 -4.55933e+00 7.68906e-01 6.518958821e-05
5184 359 681 -7.39832e+00 1.42428e+00 0.000000000e+00
5185 359 687 -9.30782e+00 1.27987e+00 3.706263804e-13
5186 359 731 -9.17272e+00 3.13246e-01 0.000000000e+00
5187 359 779 -9.57511e+00 7.11928e-01 1.171132050e-15
5188 359 825 -7.25232e+00 2.32072e-01 2.212139729e-13
5189 359 898 -3.91551e+00 4.97831e-01 9.478247251e-06
5190 359 958 -4.56780e+00 9.99493e-01 2.208082310e-05
5191 359 994 -5.71281e+00 4.40025e-01 5.185872438e-10
5192 360 380 -4.38492e+00 1.37956e-01 5.985327267e-10
5193 360 466 -7.68450e+00 2.44572e-01 1.755615139e-15
5194 360 496 -4.20072e+00 7.37361e-01 6.059409707e-10
5195 360 572 -8.70041e+00 4.66603e-01 9.130351144e-19
5196 360 725 -5.97225e+00 2.22131e+00 9.735162516e-08
5197 360 744 -4.58728e+00 1.35634e-01 6.554247587e-11
5198 360 945 -4.13428e+00 6.82724e-02 1.215610715e-10
5199 360 955 -5.72857e+00 1.43979e-01 7.590348603e-12
5200 361 472 -8.51737e+00 2.28334e-01 1.886663796e-16
5201 361 484 -6.88926e+00 5.63767e-01 9.326005359e-13
5202 361 506 -6.39103e+00 4.19440e-01 2.228594991e-12
5203 361 522 -8.44219e+00 5.15135e-01 5.042141658e-16
5204 361 563 -5.76076e+00 8.89938e-01 4.334102308e-11
5205 361 577 -7.14880e+00 3.33522e-01 8.713106246e-18
5206 361 593 -8.67577e+00 8.33226e-01 1.293857823e-18
5207 361 613 -6.68094e+00 4.42459e-01 5.874414369e-14
5208 361 645 -7.25196e+00 6.41765e-01 4.537946476e-13
5209 361 752 -1.04512e+01 4.16545e-01 9.866735385e-19
5210 361 819 -6.22362e+00 1.40854e+00 4.923961917e-10
5211 362 401 -6.66195e+00 1.23746e+00 7.734602926e-13
5212 362 422 -4.08736e+00 7.71430e-02 3.912214716e-05
5213 362 457 -6.04863e+00 8.81294e-01 1.720548470e-15
5214 362 556 -4.97226e+00 3.40970e-01 1.412923604e-09
5215 362 578 -6.04673e+00 4.18552e-01 3.413396126e-13
5216 362 671 -7.50596e+00 3.53388e-01 3.801241924e-16
5217 362 742 -6.34376e+00 2.28624e+00 2.017291101e-07
5218 362 764 -9.76175e+00 1.19396e+00 2.118542763e-15
5219 362 785 -8.38685e+00 2.03345e-01 5.575828954e-17
5220 363 407 -6.23429e+00 3.10588e-01 6.177401027e-12
5221 363 469 -4.39365e+00 2.15726e-01 1.428844812e-08
5222 363 554 -5.72817e+00 5.95670e-01 5.113414461e-10
5223 363 674 -7.91817e+00 9.34979e-01 5.031819837e-13
5224 363 679 -6.99580e+00 1.19732e+00 3.774315450e-13
5225 363 708 -2.96706e+00 6.36646e-02 4.463274060e-10
5226 363 764 -5.61086e+00 5.05712e-01 7.934291413e-13
5227 363 785 -5.81630e+00 1.16970e+00 8.940294459e-11
5228 363 816 -6.49847e+00 6.64604e-01 4.987359187e-10
5229 363 817 -6.56647e+00 9.13536e-01 7.458113399e-08
5230 363 854 -9.36503e+00 9.36464e-01 6.263180459e-17
5231 364 367 -7.25604e+00 4.08944e-01 2.330160585e-13
5232 364 387 -5.80715e+00 2.61339e-01 6.906368631e-09
5233 364 563 -8.15718e+00 9.41069e-01 2.796340749e-18
5234 364 612 -1.08167e+01 1.00109e+00 2.102734376e-17
5235 364 625 -5.99100e+00 1.57049e+00 3.455373369e-09
5236 364 674 -4.72632e+00 3.61455e-01 3.381066215e-08
5237 364 703 -3.37120e+00 2.03837e-01 1.175351181e-09
5238 364 767 -4.53234e+00 1.37407e-01 6.930393997e-08
5239 364 783 -1.26503e+01 1.66324e+00 1.296479524e-17
5240 364 850 -3.47577e+00 2.41423e-01 1.199721632e-09
5241 364 969 -5.65217e+00 9.80193e-01 4.295660324e-12
5242 364 983 -6.74877e+00 2.59206e-01 2.094837941e-12
5243 365 570 -8.73812e+00 2.02798e+00 2.269584985e-14
5244 365 633 -7.72133e+00 9.49075e-01 3.185408413e-07
5245 365 683 -3.98158e+00 3.51561e-01 3.607162254e-06
5246 365 697 -6.20653e+00 8.86024e-02 1.346289336e-12
5247 365 720 -7.11011e+00 6.02724e-01 8.375311166e-09
5248 365 722 -5.54262e+00 1.63730e-01 2.384961907e-08
5249 365 726 -5.29481e+00 7.14910e-01 1.170187217e-08
5250 365 774 -1.06885e+01 3.78802e-01 1.072785789e-18
5251 365 859 -8.81648e+00 2.51924e-01 1.252456286e-15
5252 365 885 -5.18039e+00 7.03578e-01 1.994347558e-07
5253 365 912 -8.36106e+00 4.60468e-01 5.681774169e-14
5254 365 977 -6.35976e+00 2.05450e-01 3.781931905e-13
5255 366 566 -4.71952e+00 1.03115e+00 1.276907698e-07
5256 366 596 -6.03881e+00 7.05650e-01 5.922211909e-08
5257 366 624 -5.61666e+00 5.41050e-01 6.787666564e-08
5258 366 738 -8.21278e+00 3.90226e-01 3.108300061e-14
5259 366 750 -7.43474e+00 9.29001e-01 7.149424805e-18
5260 366 792 -7.06853e+00 1.90546e-01 1.808760446e-14
5261 366 795 -6.75938e+00 1.01212e+00 2.608869388e-06
5262 366 837 -6.68438e+00 5.79719e-01 8.544235423e-14
5263 366 847 -3.82247e+00 1.33548e-01 3.708255901e-10
5264 366 866 -5.24170e+00 3.54384e-01 1.736628980e-11
5265 366 915 -2.97469e+00 9.74092e-02 3.422800178e-08
5266 367 419 -5.98562e+00 6.05623e-01 1.452930759e-11
5267 367 423 -2.93901e+00 3.69185e-01 5.751921711e-08
5268 367 481 -1.09772e+01 1.64415e-01 6.246557118e-20
5269 367 563 -8.37029e+00 5.89878e-01 2.994922772e-16
5270 367 597 -7.47397e+00 1.99352e-01 2.104516832e-15
5271 367 612 -4.46715e+00 5.61322e-01 1.493013960e-07
